element_type,osmid,highway,geometry,maxspeed,nodes,cycleway,lanes,lanes:backward,lanes:forward,name,smoothness,surface,centre_turn_lane,oneway,bridge,layer,lit,cycleway:both,turn:lanes:forward,turn:lanes:backward,destination,junction,lanes:both_ways,turn:lanes:both_ways,note:lanes,postal_code,turn:lanes,store,note,cycleway:right,alt_name,ref,bicycle,destination:ref,hov:lanes,surface:note,tiger:cfcc,tiger:county,tiger:name_base_1,tiger:reviewed,destination:lanes,motor_vehicle:lanes,junction:ref,maxspeed:advisory,source,postal_code:left,postal_code:right,cycleway:left,adot_name,hgv,hov,hov:conditional,motor_vehicle,motor_vehicle:conditional,name_1,destination:street,tiger:name_base,tiger:name_direction_prefix,tiger:name_type,sidewalk,cycleway:right:lane,name:en,name:es,noref,old_ref,tunnel,destination:ref:to,sidewalk:right:surface,shoulder,traffic_sign,check_date,access,oneway:bicycle,hov:minimum,ref:left,ref:right,horse,foot
way,436795046,secondary,"LINESTRING (-111.9804093 33.3120001, -111.9804049 33.311447, -111.9804011 33.311031, -111.9803982 33.3105295, -111.9803952 33.3099508)",,"[4346607284, 2140213992, 41835139, 8870884365, 2140213955]",,5,2,2,South 48th Street,good,asphalt,,no,,,,lane,,,,,1,left,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436795047,secondary,"LINESTRING (-111.9804449 33.3176474, -111.9804435 33.3172061, -111.9804421 33.3168069, -111.9804414 33.3166003, -111.9804262 33.3149074, -111.9804199 33.3143583, -111.9804186 33.3142512, -111.9804158 33.3131444)",40 mph,"[4346607286, 2303398992, 2305111204, 41402774, 5636559753, 41801991, 8870874608, 4346607285]",,5,2,2,South 48th Street,good,asphalt,,no,,,,lane,,,,,1,left,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436795048,secondary,"LINESTRING (-111.9803925 33.3094829, -111.9803864 33.3088037, -111.9803829 33.3077547, -111.9803818 33.3075753, -111.980373 33.3070254, -111.9803604 33.3062292)",,"[4346607283, 2316665714, 2316665664, 41781660, 2316665623, 4346607282]",,5,2,2,South 48th Street,good,asphalt,,no,,,,lane,,,,,1,left,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436796137,secondary,"LINESTRING (-111.9806614 33.3300892, -111.9806365 33.3300172, -111.9805643 33.3297995, -111.9805233 33.3296745, -111.9804973 33.329576, -111.9804848 33.3295065, -111.9804618 33.3293736, -111.9804496 33.3292969, -111.9804433 33.3292033, -111.9804418 33.3291647, -111.980439 33.3289784, -111.9804377 33.3288343, -111.9804456 33.3282113, -111.9804447 33.3279644, -111.9804539 33.3273348, -111.9804611 33.3268385, -111.9804572 33.3266216, -111.9804247 33.3263811, -111.9803747 33.3261607)",,"[4346610951, 2318479681, 9866714499, 2090644958, 9866714500, 2318479606, 2263110864, 156181815, 2318479583, 2085741264, 2085741186, 2085741042, 156181828, 2085739752, 6896145773, 42541551, 2090644957, 332529384, 2090644954]",lane,5,2,2,South 48th Street,good,asphalt,,no,,,,,,,,,1,left,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436796138,secondary,"LINESTRING (-111.9798479 33.3250517, -111.9797718 33.3249025, -111.9796973 33.3247303, -111.979664 33.3246178, -111.9795564 33.3242583, -111.9795153 33.3240742, -111.9794924 33.3239211, -111.9794732 33.3237601, -111.9794619 33.3236353, -111.9794557 33.3234917, -111.9794593 33.3233155, -111.9794693 33.3231642, -111.9794896 33.3229945, -111.9795104 33.3228388, -111.9795441 33.3226676, -111.9795714 33.3225616, -111.9796146 33.3224211, -111.9796496 33.3223152, -111.9797041 33.3221663, -111.9797596 33.3220208, -111.9797936 33.3219399, -111.9798213 33.321874, -111.9798737 33.3217577, -111.9799487 33.3216146, -111.9799777 33.3215643)",,"[4346610950, 165724121, 632017707, 2329585979, 165724111, 632019048, 9861613871, 2090644950, 9861613870, 165724102, 632019021, 9861613865, 2090644948, 9861613864, 332529179, 9861613863, 165724094, 9861613874, 2090644946, 632019049, 2329585956, 2305212085, 2090644945, 165724085, 4346607317]",,5,2,2,South 48th Street,good,asphalt,,no,,,,lane,,,,,1,left,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436796140,secondary,"LINESTRING (-111.98012 33.3255744, -111.9800552 33.3254502, -111.9798479 33.3250517)",,"[42423896, 7276025882, 4346610950]",,5,3,2,South 48th Street,good,asphalt,,no,,,,lane,,left||,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436796141,secondary,"LINESTRING (-111.9803747 33.3261607, -111.9802867 33.3259299, -111.9801736 33.325688, -111.98012 33.3255744)",,"[2090644954, 2090644952, 2317856847, 42423896]",,5,2,3,South 48th Street,good,asphalt,,no,,,,lane,left||,,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436796162,motorway_link,"LINESTRING (-111.973519 33.3199951, -111.973477 33.3197697)",,"[41231518, 7237991787]",,2,,,,,asphalt,,yes,,,,,,,Tucson,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,no,I 10 East,,,A41,"Maricopa, AZ",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437779368,secondary,"LINESTRING (-111.980447 33.3182664, -111.980446 33.3179871)",,"[4355924368, 2303399087]",,7,3,4,South 48th Street,good,asphalt,,no,,,,lane,left|||right,,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437780032,secondary,"LINESTRING (-111.9804472 33.3183381, -111.980447 33.3182664)",,"[4355929063, 4355924368]",,6,3,3,South 48th Street,good,asphalt,,no,,,,lane,||right,,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,453893380,motorway,"LINESTRING (-111.9721055 33.3185165, -111.9721192 33.3194399, -111.9721181 33.3196989, -111.9721166 33.3200799, -111.9721149 33.320484, -111.9721078 33.3219774, -111.9721056 33.3222296, -111.9721014 33.3228055, -111.9720886 33.3237914)",65 mph,"[4346532267, 41936254, 4505625142, 4505625148, 42405374, 2140214514, 2140214518, 2140214521, 41242970]",,4,,,Maricopa Freeway,,asphalt,,yes,,,,,,,,,,,left lane is hov,,,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes,,,,,,,,,,"Yahoo,TIGER",,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528104275,motorway,"LINESTRING (-111.9720886 33.3237914, -111.9720876 33.3245642)",65 mph,"[41242970, 6232083123]",,4,,,Maricopa Freeway,excellent,asphalt,,yes,,,,,,,,,,,left lane is hov,,,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes,,,,,,,,,,,,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528104277,motorway,"LINESTRING (-111.9723567 33.326607, -111.9723601 33.3262996, -111.972376 33.3256673, -111.9724251 33.3205031, -111.9724272 33.3200911, -111.9724191 33.3196873, -111.9724154 33.3183281, -111.9724296 33.3175237)",65 mph,"[42405815, 5923518892, 5923518890, 2123189063, 4505625143, 2123189060, 2123189056, 5133008632]",,4,,,Maricopa Freeway,,asphalt,,yes,,,,,,,,,,,left lane is hov,,,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes,,,,,,,,,,,,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528122026,motorway,"LINESTRING (-111.9724296 33.3175237, -111.9724396 33.3168363, -111.9724127 33.3138376)",65 mph,"[5133008632, 2123189054, 255720732]",,5,,,Maricopa Freeway,,,,yes,,,,,,,,,,,left lane is hov,,,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes|yes,,,,,,,,,,,,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528122031,motorway,"LINESTRING (-111.9720722 33.3119051, -111.9720741 33.3138372)",65 mph,"[41231472, 41242964]",,6,,,Maricopa Freeway,,asphalt,,yes,,,,,,,,,,,left lane is hov,,none|none|none|none|none|slight_right,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes|yes|yes,,,,,,none|none|none|none|none|Ray Road,,,,"Yahoo,TIGER",,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528122037,motorway,"LINESTRING (-111.9724127 33.3138376, -111.9723981 33.3111425)",65 mph,"[255720732, 41216723]",,6,,,Maricopa Freeway,,asphalt,,yes,,,,,,,,,,,left lane is hov,,through|through|through|through|through|through;slight_right,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes|yes|yes,,,,,,Tucson|Tucson|Tucson|Tucson|none|none;Chandler Boulevard,,,,,,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528122042,motorway,"LINESTRING (-111.9720284 33.3082765, -111.9720722 33.3119051)",65 mph,"[255720100, 41231472]",,6,,,Maricopa Freeway,,asphalt,,yes,,,,,,,,,,,left lane is hov,,,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes|yes|yes,,,,,,,,,,"Yahoo,TIGER",,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,528122048,motorway,"LINESTRING (-111.9723981 33.3111425, -111.972409 33.3081703)",65 mph,"[41216723, 193467875]",,6,,,Maricopa Freeway,,asphalt,,yes,,,,,,,,,,,left lane is hov,,none|none|none|through;slight_right|slight_right|slight_right,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes|yes|yes,,,,,,|Tucson|Tucson|Tucson;none||,no|||||,,,,,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
way,531670792,secondary,"LINESTRING (-111.9789127 33.3197652, -111.9785314 33.3197682)",,"[9798910626, 4346607296]",,4,,,East Ray Road,good,asphalt,,yes,,,,,,,,,,,,,none|none|none|right,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531670793,secondary,"LINESTRING (-111.9796548 33.3197595, -111.9791369 33.3197634)",,"[5160726777, 2303399420]",,4,,,East Ray Road,good,asphalt,,yes,,,,,,,,,,,,,|||right,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,531670794,secondary,"LINESTRING (-111.984253 33.319727, -111.9841338 33.3197283, -111.9837391 33.3197326)",,"[2090644812, 9863135888, 5160727193]",,3,,,East Ray Road,good,asphalt,,yes,,,,,,,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,552568891,secondary,"LINESTRING (-111.9770309 33.3197776, -111.9768208 33.3197788)",,"[2303399427, 4346607298]",,3,,,East Ray Road,good,asphalt,,yes,,,,,,,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,964220579,motorway,"LINESTRING (-111.9720876 33.3245642, -111.9720862 33.3256707, -111.97208 33.3263003, -111.9720789 33.3266025, -111.9720765 33.3271141, -111.9720713 33.3289718)",65 mph,"[6232083123, 5923518888, 5923518893, 42405380, 6232083120, 41423746]",,6,,,Maricopa Freeway,excellent,asphalt,,yes,,,,,,,,,,,left lane is hov,,none|none|none|none|none|slight_right,"Marshalls, 4729 E Ray Rd, Phoenix",Split road for bus routes.,,,I 10,no,,designated|yes|yes|yes|yes|yes,,,,,,none|none|none|none|none|Warner Road,,,,,,,,Phoenix-Casa Grande Highway,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1061706839,secondary,"LINESTRING (-111.9833371 33.3197325, -111.9830952 33.3197341)",,"[2303399415, 4346607293]",,3,,,East Ray Road,good,asphalt,,yes,,,,,,,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067201115,secondary,"LINESTRING (-111.9791369 33.3197634, -111.9789127 33.3197652)",,"[2303399420, 9798910626]",,3,,,East Ray Road,good,asphalt,,yes,,,,,,,,,,,,,,"Marshalls, 4729 E Ray Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137849596,secondary_link,"LINESTRING (-112.038788 33.3778221, -112.0387571 33.3777751, -112.0387283 33.3777529, -112.0386949 33.3777295, -112.038561 33.3776615)",,"[42368480, 1511703553, 8902904900, 1511703100, 1511703555]",,1,,,,,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137849599,secondary_link,"LINESTRING (-112.0396525 33.3776606, -112.0394174 33.3777193, -112.0389981 33.3777283, -112.038957 33.3777336, -112.0389142 33.3777423, -112.0388666 33.3777642, -112.038788 33.3778221)",,"[1511703355, 1511703120, 1511703380, 8902904902, 1511703099, 1511703314, 42368480]",,1,,,,,asphalt,,yes,,,,,,,South 20th Street,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158627565,secondary,"LINESTRING (-112.0302844 33.3801692, -112.0302836 33.3800532)",40 mph,"[1707899336, 1707899334]",lane,5,2,2,South 24th Street,excellent,concrete,,no,yes,1,,,,,,,1,left,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158627566,secondary,"LINESTRING (-112.0302834 33.3800075, -112.0302826 33.3798993)",40 mph,"[5519793988, 3425015894]",lane,5,2,3,South 24th Street,good,asphalt,,no,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158627568,secondary_link,"LINESTRING (-112.0248755 33.3779601, -112.0248856 33.3779192, -112.0249165 33.3778951, -112.0249653 33.3778853, -112.02508 33.3778816, -112.0251605 33.3778744, -112.0251902 33.3778636, -112.0252173 33.3778363, -112.0252349 33.3778064)",,"[1707899312, 5151122782, 8897738110, 5151122783, 5078555839, 5078555838, 5151122784, 8897738111, 1511703067]",,2,1,1,,good,asphalt,,no,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,258723611,secondary,"LINESTRING (-112.0303524 33.3778564, -112.0305073 33.3778546, -112.0308629 33.3778531)",45 mph,"[42035860, 2938638868, 5151122792]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,,,,,AZ 69T,,,,,,,,,,,,,
way,258723618,secondary,"LINESTRING (-112.032678 33.377678, -112.0326423 33.3776781, -112.0320383 33.3776802)",45 mph,"[5151122793, 4193772925, 5151122790]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,,,,,AZ 69T,,,,,,,,,,,,,
way,328299527,secondary,"LINESTRING (-112.030097 33.3923327, -112.0301035 33.3919713, -112.0301103 33.3915283, -112.0301156 33.3912423, -112.0301272 33.3905179, -112.03013 33.3903161, -112.0301345 33.3900678, -112.0301401 33.3897598, -112.0301412 33.389622, -112.030143 33.3895333, -112.030146 33.3893955, -112.0301671 33.3879083, -112.0301955 33.3867104, -112.030196 33.3864203, -112.0301995 33.3860599, -112.0302081 33.3857473, -112.0302123 33.3855663, -112.030223 33.3851133, -112.0302251 33.3850017, -112.030229 33.3847776)",40 mph,"[1680775047, 42036139, 6888476151, 41575055, 41803593, 7115941909, 10134850997, 42036152, 5764067687, 10044115661, 1680774894, 42036155, 1712392588, 10044115673, 1680774742, 7153511269, 10134850999, 7153545892, 5781841465, 3712126585]",,5,2,2,South 24th Street,good,asphalt,,no,,,,lane,,,,,1,left,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,401898730,secondary,"LINESTRING (-112.030229 33.3847776, -112.0302448 33.383912, -112.03026 33.3830867, -112.0302621 33.3829618, -112.0302642 33.382851, -112.0302679 33.3826262, -112.0302756 33.38221)",40 mph,"[3712126585, 8630417804, 41473964, 8630417689, 5742819713, 5781841466, 5158406314]",,5,2,2,South 24th Street,good,asphalt,,no,,,,lane,,,,,1,left,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,521191196,secondary_link,"LINESTRING (-112.0437061 33.3778309, -112.0437071 33.3776724)",,"[5151122804, 1511703534]",,2,1,1,,,asphalt,,no,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,521191199,secondary_link,"LINESTRING (-112.0365438 33.3776655, -112.036543 33.3778283)",,"[1705583516, 42400773]",,,,,,,,,,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,521191219,secondary_link,"LINESTRING (-112.0281891 33.3777311, -112.0281962 33.3778934)",,"[3425014261, 3425014271]",,,,,,,asphalt,,no,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,521191224,secondary_link,"LINESTRING (-112.0454367 33.3776713, -112.0452573 33.3777297, -112.0449716 33.3777417, -112.0449097 33.3777547, -112.0448771 33.3777664, -112.0448138 33.3778012, -112.044775 33.377835)",,"[5078539671, 5078539668, 5078539667, 5078539666, 5078539665, 8902904922, 5078539664]",,1,,,,,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,530468109,secondary,"LINESTRING (-112.0252349 33.3778064, -112.0246881 33.3778119, -112.0229723 33.3778418, -112.022476 33.3778535, -112.0219543 33.3778659, -112.0202337 33.3778833)",45 mph,"[1511703067, 5151122779, 1511703176, 9857045807, 6901996052, 5151122770]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468110,secondary,"LINESTRING (-112.0229778 33.3780026, -112.0234859 33.3779922, -112.0244296 33.3779729)",45 mph,"[5151122772, 10943270551, 5151122773]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468112,secondary,"LINESTRING (-112.0248755 33.3779601, -112.0254569 33.3779495, -112.025689 33.3779452, -112.025933 33.3779408, -112.0261775 33.3779363)",45 mph,"[1707899312, 5151122775, 5727324203, 9857045769, 5151122785]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468113,secondary,"LINESTRING (-112.0244296 33.3779729, -112.0248755 33.3779601)",45 mph,"[5151122773, 1707899312]",,4,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,through|||,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468114,secondary,"LINESTRING (-112.025597 33.3777963, -112.0252349 33.3778064)",45 mph,"[5151122774, 1511703067]",,4,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,through|||,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468115,secondary,"LINESTRING (-112.0267346 33.3777726, -112.0264341 33.3777788, -112.025945 33.377789, -112.025597 33.3777963)",45 mph,"[5151122787, 6487044953, 9857045757, 5151122774]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468116,secondary_link,"LINESTRING (-112.0252349 33.3778064, -112.0252785 33.3778481, -112.0253194 33.3778873, -112.0253885 33.377927, -112.0254569 33.3779495)",,"[1511703067, 5151122778, 5151122777, 5151122776, 5151122775]",,1,,,,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,530468117,secondary_link,"LINESTRING (-112.0248755 33.3779601, -112.0248185 33.3778873, -112.0247875 33.3778612, -112.0247519 33.3778352, -112.0246881 33.3778119)",,"[1707899312, 5151122781, 8902880968, 5151122780, 5151122779]",,1,,,,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,530468118,secondary,"LINESTRING (-112.0267317 33.3779232, -112.027762 33.3779022)",45 mph,"[41721282, 3425014272]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468119,secondary,"LINESTRING (-112.0261775 33.3779363, -112.0267317 33.3779232)",45 mph,"[5151122785, 41721282]",,4,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,left|||,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468120,secondary,"LINESTRING (-112.0272198 33.3777587, -112.0267346 33.3777726)",45 mph,"[5151122786, 5151122787]",,4,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,left|||,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468121,secondary,"LINESTRING (-112.0281891 33.3777311, -112.0272198 33.3777587)",45 mph,"[3425014261, 5151122786]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468123,secondary_link,"LINESTRING (-112.0267346 33.3777726, -112.0267317 33.3779232)",,"[5151122787, 41721282]",,,,,,,asphalt,,no,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,530468124,secondary,"LINESTRING (-112.027762 33.3779022, -112.0281962 33.3778934)",45 mph,"[3425014272, 3425014271]",,5,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,left||||,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468125,secondary,"LINESTRING (-112.0286504 33.3777203, -112.0281891 33.3777311)",45 mph,"[5151122788, 3425014261]",,5,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,left||||right,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468126,secondary,"LINESTRING (-112.0293274 33.3777072, -112.0286504 33.3777203)",45 mph,"[3425014260, 5151122788]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468127,secondary,"LINESTRING (-112.0290222 33.3778745, -112.0292613 33.3778701)",45 mph,"[3425014270, 5151122789]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468128,secondary,"LINESTRING (-112.0281962 33.3778934, -112.0290222 33.3778745)",45 mph,"[3425014271, 3425014270]",,4,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,|||right,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468129,secondary,"LINESTRING (-112.0292613 33.3778701, -112.0295913 33.3778626, -112.0301783 33.3778558, -112.0303524 33.3778564)",45 mph,"[5151122789, 3425014269, 42036169, 42035860]",,4,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,left|||,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AZ 69T,,,,,,,,,,,,,
way,530468130,secondary,"LINESTRING (-112.031572 33.3776827, -112.0312431 33.377683)",45 mph,"[2879441744, 5151122791]",,3,,,East Baseline Road,good,asphalt,,yes,,,,,,,,,,,,,,"Target, 2140 E Baseline Rd, Phoenix",,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,,,,,AZ 69T,,,,,,,,,,,,,
